Tipo de Incidencia,Clave de incidencia,ID de la incidencia,Resumen,Parent summary,Prioridad,Estado,Sprint de ejecución,Tipo de prueba,Atributo,Nivel de prueba,Tag0,Tag1,Tag2,Etapa de la prueba,Ambiente,Reportado,Fecha Reporte,Versión de corrección 1,Desarrollador,Sprint última regresión,En qué versión fue corregido?,Estrategia de ejecución
Test Case,NGA-T15915,NGA-E15226,"Customer [New, HRS=Force Ignore Holidays], Employer [New, Show FTE HB on work schedules=Checked]",,Normal,Pass,Jan/12/2026 - Jan/25/2026,Functional,Calcs,End-to-End,Abacus,,High,Done,Dev5,Wara Rojas,13/01/2026,0,Nicole Gagneux,NGA-17023 - FTE Holiday - Portal UI - Customer Setting,,Automation Not Planned
Test Case,NGA-T15916,NGA-E15258,"Verify Test-IDP - XSW Inject an additional unsigned assertion into the SAML response, before option - Employer Level",NGA-18293,Normal,Pass,Jan/12/2026 - Jan/25/2026,Functional,AbsenceTracker,System,Config Wizards,Chrome,Low,,DEV3,Wara Rojas,13/01/2026,0,Alejandro Vaca,,,Automation Not Planned
Test Case,NGA-T15917,NGA-E15202,Verify the multipl Accommodation with mulitple stauses sis still working as expected,NGA-18691,Normal,Pass,Jan/12/2026 - Jan/25/2026,Regression,AbsenceTracker,System,Just In Case,,Medium,,DEV2,Wara Rojas,12/1/2026,0,Rani Patha,,,Automation Not Planned
Test Case,NGA-T15918,NGA-E15223,POST Employee API -  Employee Holiday Behavior Resolution (Customer FteHolidayBehaviorMode = NULL and Employer FteHolidayBehaviorMode = NULL),,Normal,Pass,Jan/12/2026 - Jan/25/2026,Functional,Calcs,API,Abacus,"Chrome,Firefox,Safari,Edge",Medium,Done,Dev5,Rani Patha,13/01/2026,0,Monica Apaza,NGA-17026 - FTE Holiday - Employee API Contradicting posts get treated properly,,Automation Planned
Test Case,NGA-T15919,NGA-E15224,POST Employee API -  Employee Holiday Behavior Resolution (Customer/Employer FteHolidayBehaviorMode omitted),,Normal,Pass,Jan/12/2026 - Jan/25/2026,Functional,Calcs,API,Abacus,"Chrome,Firefox,Safari,Edge",Medium,Done,Dev5,Rani Patha,13/01/2026,0,Monica Apaza,NGA-17026 - FTE Holiday - Employee API Contradicting posts get treated properly,,Automation Planned
Test Case,NGA-T15920,NGA-E15259,"Verify Test-IDP - XSW Inject an additional unsigned assertion into the SAML response, before option - Customer Level",NGA-18293,Normal,Pass,Jan/12/2026 - Jan/25/2026,Functional,AbsenceTracker,System,Config Wizards,Chrome,Low,,DEV3,Rani Patha,13/01/2026,0,Alejandro Vaca,,,Automation Planned
Test Case,NGA-T15922,NGA-E15260,"Verify Test-IDP - XSW Inject an additional unsigned assertion into the SAML response, after option - Employer Level",NGA-18293,Normal,Pass,Jan/12/2026 - Jan/25/2026,Functional,AbsenceTracker,System,Config Wizards,Chrome,Low,,DEV3,Rani Patha,13/01/2026,0,Alejandro Vaca,,,Automation Planned
Test Case,NGA-T15925,NGA-E15261,"Verify Test-IDP - XSW Inject an additional unsigned assertion into the SAML response, after option - Customer Level",NGA-18293,Normal,Pass,Jan/12/2026 - Jan/25/2026,Functional,AbsenceTracker,System,Config Wizards,Chrome,Low,,DEV3,Rani Patha,13/01/2026,0,Alejandro Vaca,,,Automation Planned
Test Case,NGA-T15926,NGA-E15262,Verify Test-IDP - No XSW Inject into the SAML response - Employer Level,NGA-18293,Normal,Pass,Jan/12/2026 - Jan/25/2026,Functional,AbsenceTracker,System,Config Wizards,Chrome,Low,,DEV3,Rani Patha,13/01/2026,0,Alejandro Vaca,,,Automation Planned
Test Case,NGA-T15927,NGA-E15263,Verify Test-IDP - No XSW Inject into the SAML response - Customer Level,NGA-18293,Normal,Pass,Jan/12/2026 - Jan/25/2026,Functional,AbsenceTracker,System,Config Wizards,Chrome,Low,,DEV3,Rani Patha,13/01/2026,0,Alejandro Vaca,,,Automation Planned
Test Case,NGA-T15928,NGA-E15264,Verify Test-IDP - Remove All Signatures - Employer Level,NGA-18293,Normal,Pass,Jan/12/2026 - Jan/25/2026,Functional,AbsenceTracker,System,Config Wizards,Chrome,Low,,DEV3,Marcos Neto,13/01/2026,0,Alejandro Vaca,,,Automation Not Planned
Test Case,NGA-T15929,NGA-E15265,Verify Test-IDP - Remove All Signatures - Customer Level,NGA-18293,Normal,Pass,Jan/12/2026 - Jan/25/2026,Functional,AbsenceTracker,System,Config Wizards,Chrome,Low,,DEV3,Marcos Neto,13/01/2026,0,Alejandro Vaca,,,Automation Not Planned
Test Case,NGA-T15930,NGA-E15266,Verify Test-IDP - Do not Remove All Signatures - Employer Level,NGA-18293,Normal,Pass,Jan/12/2026 - Jan/25/2026,Functional,AbsenceTracker,System,Config Wizards,Chrome,Low,,DEV3,Marcos Neto,13/01/2026,0,Alejandro Vaca,,,Automation Not Planned
Test Case,NGA-T15931,NGA-E15267,Verify Test-IDP - Do not Remove All Signatures - Customer Level,NGA-18293,Normal,Pass,Jan/12/2026 - Jan/25/2026,Functional,AbsenceTracker,System,Config Wizards,Chrome,Low,,DEV3,Marcos Neto,13/01/2026,0,Alejandro Vaca,,,Automation Not Planned
Test Case,NGA-T15932,NGA-E15225,"Customer [New, HRS=Employee Schedule], Employer [New, Show FTE HB on work schedules=Unchecked]",,Normal,Fail,Jan/12/2026 - Jan/25/2026,Functional,Calcs,End-to-End,Abacus,,High,Done,,Marcos Neto,13/01/2026,0,Nicole Gagneux,NGA-17023 - FTE Holiday - Portal UI - Customer Setting,,Automation Not Planned
Test Case,NGA-T15932,NGA-E15256,"Customer [New, HRS=Employee Schedule], Employer [New, Show FTE HB on work schedules=Unchecked]",,Normal,Pass,Jan/12/2026 - Jan/25/2026,Functional,Calcs,End-to-End,Abacus,,High,Done,Dev5,Marcos Neto,13/01/2026,0,Nicole Gagneux,NGA-17023 - FTE Holiday - Portal UI - Customer Setting,,Automation Not Planned
Test Case,NGA-T15934,NGA-E15227,asStaticAssets add-on,NGA-17689,Normal,Pass,Jan/12/2026 - Jan/25/2026,Regression,Insights,System,Sirius,,Low,Done,,Wara Rojas,13/01/2026,0,Alexandre Norberto,NGA-17689 - [SPIKE] Evaluate new solution for Insights banner storage,,Automation Not Planned
Test Case,NGA-T1632,NGA-E10702,Bulk download: Download case details and attachments from a single case in a ZIP file,NGA-1497,Normal,Pass,Mar/17/2025 - Mar/30/2025,Functional,AbsenceTracker,System,Absengers,,Medium,Done,Dev5,Wara Rojas,20/03/2025,0,Nicole Gagneux,NGA-12510 - Employee Level Bulk Download Failing (PSD-9037),,Automation Not Planned
Test Case,NGA-T1633,NGA-E10561,Bulk download: Download case details and attachments from multiple cases in a ZIP file,NGA-1497,Normal,Fail,Mar/10/2025 - Mar/23/2025,Functional,AbsenceTracker,System,Abacus,,Medium,Done,Dev5,Wara Rojas,11/3/2025,0,Nicole Gagneux,NGA-12510 - Employee Level Bulk Download Failing (PSD-9037),,Automation Not Planned
Test Case,NGA-T1633,NGA-E10700,Bulk download: Download case details and attachments from multiple cases in a ZIP file,NGA-1497,Normal,Pass,Mar/17/2025 - Mar/30/2025,Functional,AbsenceTracker,System,Abacus,,Medium,Done,Dev5,Wara Rojas,20/03/2025,0,Nicole Gagneux,NGA-12510 - Employee Level Bulk Download Failing (PSD-9037),,Automation Not Planned
Test Case,NGA-T1634,NGA-E10562,Bulk download - Download case details and attachments from a single case in a PDF file,NGA-1497,Normal,Pass,Mar/17/2025 - Mar/30/2025,Functional,AbsenceTracker,System,Abacus,,Medium,Done,Dev5,Wara Rojas,19/03/2025,0,,NGA-12510 - Employee Level Bulk Download Failing (PSD-9037),,Automation Not Planned
Test Case,NGA-T1635,NGA-E10565,Bulk download: Download case details and attachments from multiple cases in a PDF file,"NGA-1497,NGA-12510",Normal,Fail,Mar/10/2025 - Mar/23/2025,Functional,AbsenceTracker,System,Abacus,,Medium,Done,Dev5,Wara Rojas,11/3/2025,0,Nicole Gagneux,NGA-12510 - Employee Level Bulk Download Failing (PSD-9037),,Automation Not Planned
Test Case,NGA-T1635,NGA-E10701,Bulk download: Download case details and attachments from multiple cases in a PDF file,"NGA-1497,NGA-12510",Normal,Pass,Mar/17/2025 - Mar/30/2025,Functional,AbsenceTracker,System,Abacus,,Medium,Done,Dev5,Wara Rojas,20/03/2025,0,Nicole Gagneux,NGA-12510 - Employee Level Bulk Download Failing (PSD-9037),,Automation Not Planned
Test Case,NGA-T4985,NGA-E11903,All - Accessing through Absence Tracker - Reporting Feature Disabled,,Normal,Not Executed,Jul/14/2025 - Jul/27/2025,Functional,Insights,System,Sirius,,Low,Not Executed,,Wara Rojas,18/07/2025,0,,Insights - Security Check,,Automation Not Planned
Test Case,NGA-T4986,NGA-E11905,All - Accessing through Absence Tracker - Reporting Feature Enabled and User not included into Absencesoft Reporting (does not have a seat),,Normal,Not Executed,Jul/14/2025 - Jul/27/2025,Functional,Insights,System,Sirius,,Low,Not Executed,,Wara Rojas,18/07/2025,0,,Insights - Security Check,,Automation Not Planned
Test Case,NGA-T4987,NGA-E11904,All - Accessing through Absence Tracker - Reporting Feature Enabled and User included into Absencesoft Reporting (have a seat),,Happy Path,Not Executed,Jul/14/2025 - Jul/27/2025,Regression,Insights,System,Sirius,,Low,Not Executed,,Wara Rojas,18/07/2025,0,,Insights - Security Check,,Automation Not Planned
Test Case,NGA-T4988,NGA-E11906,All - Accessing through Absence Tracker - Vanity URL - Reporting Feature Enabled and User included into Absencesoft Reporting (have a seat),,Normal,Not Executed,Jul/14/2025 - Jul/27/2025,Functional,Insights,System,Sirius,,Low,Not Executed,,Wara Rojas,18/07/2025,0,,Insights - Security Check,,Automation Not Planned
Test Case,NGA-T4989,NGA-E11907,All - Accessing through Sisense direct URL - Reporting Feature Disabled,,Happy Path,Not Executed,Jul/14/2025 - Jul/27/2025,Regression,Insights,System,Sirius,,Low,Not Executed,,Wara Rojas,18/07/2025,0,,Insights - Security Check,,Automation Not Planned
Test Case,NGA-T4990,NGA-E11908,All - Accessing through Sisense direct URL - Reporting Feature Enabled,,Happy Path,Not Executed,Jul/14/2025 - Jul/27/2025,Regression,Insights,System,Sirius,,Low,Not Executed,,Wara Rojas,18/07/2025,0,,Insights - Security Check,,Automation Not Planned
Test Case,NGA-T5907,NGA-E11922,Core Package - Access to View ENABLED,"NGA-7969,NGA-8088",Happy Path,Not Executed,Jul/14/2025 - Jul/27/2025,Regression,Insights,System,Sirius,,Medium,Not Executed,,Wara Rojas,18/07/2025,0,Matheus Dias,Insights - Security Check,,Automation Not Planned
Test Case,NGA-T5909,NGA-E11918,Core Package - Access to Duplicate DISABLED,NGA-8088,Happy Path,Not Executed,Jul/14/2025 - Jul/27/2025,Regression,Insights,System,Sirius,,Medium,Not Executed,,Daniela Medina,18/07/2025,0,Matheus Dias,Insights - Security Check,,Automated
Test Case,NGA-T5910,NGA-E11917,Core Package - Access to Create DISABLED,NGA-8088,Happy Path,Not Executed,Jul/14/2025 - Jul/27/2025,Regression,Insights,System,Sirius,,Medium,Not Executed,,Rani Patha,18/07/2025,0,Matheus Dias,Insights - Security Check,,Automation Planned
Test Case,NGA-T5911,NGA-E11921,Core Package - Access to Share DISABLED,NGA-8088,Happy Path,Not Executed,Jul/14/2025 - Jul/27/2025,Regression,Insights,System,Sirius,,Medium,Not Executed,,Rani Patha,18/07/2025,0,Matheus Dias,Insights - Security Check,,Automation Planned
Test Case,NGA-T5912,NGA-E11919,Core Package - Access to Export DISABLED,NGA-8088,Happy Path,Not Executed,Jul/14/2025 - Jul/27/2025,Regression,Insights,System,Sirius,,Medium,Not Executed,,Rani Patha,18/07/2025,0,Matheus Dias,Insights - Security Check,,Automation Planned
Test Case,NGA-T5913,NGA-E11920,Core Package - Access to Import DISABLED,NGA-8088,Happy Path,Not Executed,Jul/14/2025 - Jul/27/2025,Regression,Insights,System,Sirius,,Medium,Not Executed,,Rani Patha,18/07/2025,0,Matheus Dias,Insights - Security Check,,Automation Planned
Test Case,NGA-T5914,NGA-E11928,Core Plus Package - Access to View ENABLED,"NGA-7969,NGA-8088",Happy Path,Not Executed,Jul/14/2025 - Jul/27/2025,Regression,Insights,System,Sirius,,Medium,Not Executed,,Rani Patha,18/07/2025,0,Matheus Dias,Insights - Security Check,,Automation Planned
Test Case,NGA-T5915,NGA-E11924,Core Plus Package - Access to Duplicate ENABLED,NGA-8088,Happy Path,Not Executed,Jul/14/2025 - Jul/27/2025,Regression,Insights,System,Sirius,,Medium,Not Executed,,Rani Patha,18/07/2025,0,Matheus Dias,Insights - Security Check,,Automation Planned
Test Case,NGA-T5916,NGA-E11923,Core Plus Package - Access to Create DISABLED,NGA-8088,Happy Path,Not Executed,Jul/14/2025 - Jul/27/2025,Regression,Insights,System,Sirius,,Medium,Not Executed,,Brandon Alexander,18/07/2025,0,Matheus Dias,Insights - Security Check,,Automation Not Planned
Test Case,NGA-T5917,NGA-E11927,Core Plus Package - Access to Share DISABLED,NGA-8088,Happy Path,Not Executed,Jul/14/2025 - Jul/27/2025,Regression,Insights,System,Sirius,,Medium,Not Executed,,Paolo Calderon,18/07/2025,0,Matheus Dias,Insights - Security Check,,Automation Planned
Test Case,NGA-T5918,NGA-E11925,Core Plus Package - Access to Export DISABLED,NGA-8088,Happy Path,Not Executed,Jul/14/2025 - Jul/27/2025,Regression,Insights,System,Sirius,,Medium,Not Executed,,Paolo Calderon,18/07/2025,0,Matheus Dias,Insights - Security Check,,Automation Planned
Test Case,NGA-T5919,NGA-E11926,Core Plus Package - Access to Import DISABLED,NGA-8088,Happy Path,Not Executed,Jul/14/2025 - Jul/27/2025,Regression,Insights,System,Sirius,,Medium,Not Executed,,Paolo Calderon,18/07/2025,0,Matheus Dias,Insights - Security Check,,Automation Planned
Test Case,NGA-T5920,NGA-E11902,Advanced Package - Access to View ENABLED,"NGA-7969,NGA-8088",Happy Path,Not Executed,Jul/14/2025 - Jul/27/2025,Regression,Insights,System,Sirius,,Medium,Not Executed,,Wara Rojas,18/07/2025,1,Matheus Dias,Insights - Security Check,,Automation Not Planned
Test Case,NGA-T5921,NGA-E11898,Advanced Package - Access to Duplicate ENABLED,NGA-8088,Happy Path,Not Executed,Jul/14/2025 - Jul/27/2025,Regression,Insights,System,Sirius,,Medium,Not Executed,,Wara Rojas,18/07/2025,0,Matheus Dias,Insights - Security Check,,Automation Not Planned
Test Case,NGA-T5922,NGA-E11897,Advanced Package - Access to Create ENABLED,NGA-8088,Happy Path,Not Executed,Jul/14/2025 - Jul/27/2025,Regression,Insights,System,Sirius,,Medium,Not Executed,,Brandon Alexander,18/07/2025,0,Matheus Dias,Insights - Security Check,,Automation Not Planned
Test Case,NGA-T5923,NGA-E11901,Advanced Package - Access to Share ENABLED,NGA-8088,Happy Path,Not Executed,Jul/14/2025 - Jul/27/2025,Regression,Insights,System,Sirius,,Medium,Not Executed,,Marcelo Romero,18/07/2025,0,Matheus Dias,Insights - Security Check,,Needs Review
Test Case,NGA-T5924,NGA-E11899,Advanced Package - Access to Export DISABLED,NGA-8088,Happy Path,Not Executed,Jul/14/2025 - Jul/27/2025,Regression,Insights,System,Sirius,,Medium,Not Executed,,Marcelo Romero,18/07/2025,0,Matheus Dias,Insights - Security Check,,Needs Review
Test Case,NGA-T5925,NGA-E11900,Advanced Package - Access to Import DISABLED,NGA-8088,Happy Path,Not Executed,Jul/14/2025 - Jul/27/2025,Regression,Insights,System,Sirius,,Medium,Not Executed,,Brandon Alexander,18/07/2025,0,Matheus Dias,Insights - Security Check,,Automation Not Planned
Test Case,NGA-T5926,NGA-E11896,AbsenceSoft Test - Custom Dashboards,,Happy Path,Not Executed,Jul/14/2025 - Jul/27/2025,Regression,Insights,System,Sirius,,Medium,Not Executed,,Brandon Alexander,18/07/2025,0,,Insights - Security Check,,Automation Not Planned
Test Case,NGA-T5927,NGA-E11929,CVS - Custom Dashboards,,Happy Path,Not Executed,Jul/14/2025 - Jul/27/2025,Regression,Insights,System,Sirius,,Medium,Not Executed,,Alexandre Norberto,18/07/2025,0,,Insights - Security Check,,Automation Not Planned
Test Case,NGA-T5933,NGA-E11912,Check if customers's users emails are correct,,High,Not Executed,Jul/14/2025 - Jul/27/2025,Regression,Insights,System,Sirius,,High,Not Executed,,Alexandre Norberto,18/07/2025,0,,Insights - Security Check,,Automation Not Planned
Test Case,NGA-T5934,NGA-E11914,Check if customers's users emails are correct for Employee data source,,Normal,Not Executed,Jul/14/2025 - Jul/27/2025,Functional,Insights,System,Sirius,,High,Not Executed,,Wara Rojas,18/07/2025,0,,Insights - Security Check,,Automation Not Planned
Test Case,NGA-T5935,NGA-E11913,Check if customers's users emails are correct for Case data source,,Normal,Not Executed,Jul/14/2025 - Jul/27/2025,Functional,Insights,System,Sirius,,High,Not Executed,,Brandon Alexander,18/07/2025,0,,Insights - Security Check,,Automation Not Planned
Test Case,NGA-T5936,NGA-E11915,Check if customers's users emails are correct for ToDo data source,,Normal,Not Executed,Jul/14/2025 - Jul/27/2025,Functional,Insights,System,Sirius,,High,Not Executed,,Ester Azevedo,18/07/2025,0,,Insights - Security Check,,Automation Not Planned
Test Case,NGA-T5937,NGA-E11916,Check if Employer names are correct for that Customer,,High,Not Executed,Jul/14/2025 - Jul/27/2025,Regression,Insights,System,Sirius,,High,Not Executed,,Ester Azevedo,18/07/2025,0,,Insights - Security Check,,Automation Not Planned
Test Case,NGA-T5938,NGA-E11862,Insights Reporting - Accommodations Resolved - Load Time,,High,Not Executed,Jul/14/2025 - Jul/27/2025,Performance,Insights,System,Sirius,,Medium,Not Executed,Prod-clone,Taran Pierce,18/07/2025,0,,Insight - Performance Check,,Needs Review
Test Case,NGA-T5940,NGA-E11888,Insights Reporting - Last 7 Days - Load Time,,High,Not Executed,Jul/14/2025 - Jul/27/2025,Performance,Insights,System,Sirius,,Medium,Not Executed,Prod-clone,Taran Pierce,18/07/2025,0,,Insight - Performance Check,,Needs Review
Test Case,NGA-T5941,NGA-E11882,Insights Reporting - Open Accommodation Requests - Load Time,,High,Not Executed,Jul/14/2025 - Jul/27/2025,Performance,Insights,System,Sirius,,Medium,Not Executed,Prod-clone,Taran Pierce,18/07/2025,0,,Insight - Performance Check,,Needs Review
Test Case,NGA-T5942,NGA-E11854,Insights Reporting - Closed Cases - Load Time,,High,Not Executed,Jul/14/2025 - Jul/27/2025,Performance,Insights,System,Sirius,,Medium,Not Executed,Prod-clone,Taran Pierce,18/07/2025,0,,Insight - Performance Check,,Needs Review
Test Case,NGA-T5943,NGA-E11884,Insights Reporting - New Cases - Load Time,,High,Not Executed,Jul/14/2025 - Jul/27/2025,Performance,Insights,System,Sirius,,Medium,Not Executed,Prod-clone,Rani Patha,18/07/2025,0,,Insight - Performance Check,,Automation Not Planned
Test Case,NGA-T5944,NGA-E11880,Insights Reporting - Open Cases By Type & Reason - Load Time,,High,Not Executed,Jul/14/2025 - Jul/27/2025,Performance,Insights,System,Sirius,,Medium,Not Executed,Prod-clone,Rani Patha,18/07/2025,0,,Insight - Performance Check,,Automation Not Planned
Test Case,NGA-T5945,NGA-E11878,Insights Reporting - Open Cases without Open ToDos - Load Time,,High,Not Executed,Jul/14/2025 - Jul/27/2025,Performance,Insights,System,Sirius,,Medium,Not Executed,Prod-clone,Paolo Calderon,18/07/2025,0,,Insight - Performance Check,,Automation Planned
Test Case,NGA-T5946,NGA-E11870,Insights Reporting - Overview By Case Assignee - Load Time,,High,Not Executed,Jul/14/2025 - Jul/27/2025,Performance,Insights,System,Sirius,,Medium,Not Executed,Prod-clone,Paolo Calderon,18/07/2025,0,,Insight - Performance Check,,Automation Not Planned
Test Case,NGA-T5947,NGA-E11867,Insights Reporting - Usage For Period Of Time - Load Time,,High,Not Executed,Jul/14/2025 - Jul/27/2025,Performance,Insights,System,Sirius,,Medium,Not Executed,Prod-clone,Daniela Medina,18/07/2025,0,,Insight - Performance Check,,Automated
Test Case,NGA-T5948,NGA-E11866,Insights Reporting - Absences Overview - Load Time,,High,Not Executed,Jul/14/2025 - Jul/27/2025,Performance,Insights,System,Sirius,,Medium,Not Executed,Prod-clone,Rani Patha,18/07/2025,0,,Insight - Performance Check,,Automation Not Planned
Test Case,NGA-T5949,NGA-E11820,Insights Reporting - Employee Details - Load Time,,High,Not Executed,Jul/14/2025 - Jul/27/2025,Performance,Insights,System,Sirius,,Medium,Not Executed,Prod-clone,Rani Patha,18/07/2025,0,,Insight - Performance Check,,Automation Not Planned
